eventID,bn_wt,zns_wt,x_um,y_um,depth_um,alpha_len_um,li7_len_um,edep_keV
1138,50,50,1649.28,2316.69,18.8635,4.16308,2.27983,2311.96
1139,50,50,9492.49,-5028.43,125.756,4.16353,1.81743,2319.71
1140,50,50,198.866,-1858.1,113.835,4.16344,1.56355,2429.42
1141,50,50,7160.57,4782.32,7.82298,4.99712,2.27844,2790.12
1142,50,50,-187.748,-714.249,39.9579,4.16362,2.1028,2313.26
1143,50,50,45.4535,-482.596,109.637,4.16296,2.09568,2316.41
1144,50,50,3249.89,3775.44,77.3029,4.16368,2.37783,2312.91
1145,50,50,1164.48,1243.17,2.8903,4.16372,1.41528,2312.91
1146,50,50,-8959.64,4685.53,134.437,4.16365,1.83186,2312.91
1147,50,50,7810.87,-5095.51,143.012,4.16355,2.15619,2313.07
1148,50,50,4600.92,8227.74,16.5113,4.16324,1.41453,2309.2
1149,50,50,3742.36,3431.77,81.9709,4.16405,2.07659,2315.72
1150,50,50,4293.25,-1322.03,67.1101,4.16287,1.41516,2312.91
1151,50,50,9695.11,-5026.36,82.5567,4.1638,1.41925,2319.32
1152,50,50,1978.63,-569.937,7.28422,4.16376,1.88811,2319.61
1153,50,50,-4928.8,4896.77,6.36501,4.16411,1.41731,2324.34
1154,50,50,5729.02,3227.42,15.043,4.1638,1.41803,2488.56
1155,50,50,8473.62,-1129.59,40.1441,4.16295,2.37178,2583.8
1156,50,50,6199.56,9159.81,27.4024,4.16378,1.9268,2315.44
1157,50,50,-396.679,9741.2,82.3931,4.16315,1.88793,2312.91
1158,50,50,3491.34,-6661.34,9.87579,4.16397,1.92342,2311.18
1159,50,50,-6297.64,1617.41,80.1449,4.16411,1.94182,2317.64
1160,50,50,408.502,7.53638,41.9832,4.164,1.83565,2316.15
1161,50,50,-6002.08,-1458.69,26.9052,4.16369,1.4156,2542.95
1162,50,50,4133.37,-5745.21,33.3355,4.16322,2.42318,2322.54
1163,50,50,8652.39,7234.05,160.765,4.16402,1.81662,2631.05
1164,50,50,-503.3,-2629.99,84.4557,4.16417,1.41914,2319.12
1165,50,50,2613.11,9665.24,13.1493,4.16397,1.41785,2315.33
1166,50,50,1046.12,-1110.99,40.598,4.16314,1.8573,2312.91
1167,50,50,7796.51,-5474.07,294.07,4.16376,1.41586,2312.91
1168,50,50,-8817.13,-4191.96,18.9882,4.16416,1.41899,2318.69
1169,50,50,-8078.78,7827.4,27.4444,4.16381,2.00798,2318.16
1170,50,50,3109.64,-137.774,60.8402,4.16369,1.70598,2316.62
1171,50,50,3770.54,-4868.12,59.5161,4.16367,2.33302,2318.15
1172,50,50,-4317.83,-9975.89,30.7594,4.16359,2.05408,2312.91
1173,50,50,28.6525,2220.84,39.8889,4.16384,2.00547,2315.32
1174,50,50,3736.27,-376.813,11.8586,4.16309,2.22931,2318.97
1175,50,50,-2066.93,9401.3,105.061,4.16396,2.32231,2312.91
1176,50,50,-108.247,-7743.49,123.77,4.16469,2.16838,2312.91
1177,50,50,1712.02,789.614,49.3227,4.16363,2.35804,2311.06
1178,50,50,-3093.83,-19.7421,17.8595,4.16408,1.41763,2314.72
1179,50,50,681.406,6989.58,70.5936,4.16286,2.52116,2312.91
1180,50,50,-7321.23,-7350.99,19.559,4.16452,1.41804,2316.09
1181,50,50,8054.11,-4665.69,50.3968,4.16331,2.33181,2503.07
1182,50,50,-938.576,1746.01,29.5349,4.16264,1.41788,2314.91
1183,50,50,5410.87,-9647.74,55.179,4.16353,2.02053,2313.73
1184,50,50,-9504.98,-9093.84,105.159,4.16396,1.41447,2312.91
1185,50,50,-7865.32,4024.31,200.79,4.16348,2.40444,2316.14
1186,50,50,7180.54,-9340.82,74.9093,4.16403,1.41525,2587.85
1187,50,50,-5059.99,4115.8,9.21917,4.16398,2.0924,2312.91
1188,50,50,-5096.97,-208.734,42.1585,4.16331,1.79433,2316.92
1189,50,50,7251.25,5187.81,171.297,4.16411,1.41583,2312.91
1190,50,50,-9102.95,5685.59,33.5897,4.16296,1.59134,2631.41
1191,50,50,-3284.22,8253.86,12.5934,4.99726,1.99583,2790.12
1192,50,50,-1441.9,3799.14,11.7098,4.16383,1.41795,2315.57
1193,50,50,3206.32,-1103.46,7.99057,4.16371,1.41611,2312.91
1194,50,50,-8637.96,-6713.85,109.306,4.16263,1.821,2311.86
1195,50,50,9708.54,9562.73,54.7726,4.16294,1.41666,2341.72
1196,50,50,-4626.12,-5462.9,34.3054,4.16347,1.41894,2318.28
1197,50,50,-1714.21,-6569.8,28.2933,4.16426,2.34793,2312.91
1198,50,50,3775.69,-1779.84,58.0558,4.1641,2.0153,2312.91
1199,50,50,-6504.78,612.28,12.2557,4.16393,1.41491,2312.91
1200,50,50,4236.96,7286.07,29.2938,4.16445,1.67531,2312.91
1201,50,50,-8917.89,8868.03,41.66,4.16342,1.41534,2314.56
1202,50,50,-5108.66,-5434.13,5.51466,4.16398,1.74262,2314.72
1203,50,50,7375.09,-2570.6,4.94585,4.99755,1.93725,2790.12
1204,50,50,6264.75,8377.08,8.92688,4.16361,1.90003,2312.9
1205,50,50,9515.74,-8048.92,105.115,4.16387,1.41576,2312.91
1206,50,50,-1293.87,-5924.1,5.99734,4.16404,2.42199,2324.89
1207,50,50,-8130.25,7696.16,104.574,4.16354,1.41949,2319.9
1208,50,50,-5842.11,5563.81,10.2563,4.16378,1.41602,2312.9
1209,50,50,933.347,7271.15,87.8266,4.16371,1.41924,2319.24
1210,50,50,5047.76,7308.15,33.5198,4.16388,2.36368,2322.48
1211,50,50,-4502.22,1647.55,59.8744,4.16308,1.90959,2312.9
1212,50,50,5243.28,5802.7,194.556,4.16403,1.41656,2311.62
1213,50,50,1094.37,-5532.39,106.07,4.16358,1.41859,2380.38
1214,50,50,-6736.46,-4735.31,94.3688,4.16378,2.15482,2790.03
1215,50,50,6077.79,-8996.89,138.653,4.16335,1.41597,2361.74
1216,50,50,7392.39,-6337.33,13.0024,4.16353,2.12287,2312.91
1217,50,50,-6122.18,8014.72,33.777,4.16377,1.41922,2319.2
1218,50,50,-591.176,-830.056,55.9939,4.16371,1.73224,2315.49
1219,50,50,2202.62,2161.74,21.6917,4.16409,2.2356,2312.91
1220,50,50,-6556.65,8468.39,172.794,4.9972,2.41835,2790.12
1221,50,50,-9659.27,8701.4,31.5808,4.16284,1.4156,2396.76
1222,50,50,-3236.53,6538.84,31.3663,4.16368,1.41922,2319.17
1223,50,50,255.971,-3927.84,101.641,4.99814,1.47458,2790.12
1224,50,50,-3647.48,3789.96,30.4975,4.16409,1.41664,2311.89
1225,50,50,5890.96,6184.65,91.0383,4.16416,1.41938,2319.82
1226,50,50,-1365.95,-1656.05,52.3806,4.16418,1.99961,2311.28
1227,50,50,5488.09,6203.39,159.461,4.16347,2.15087,2311.81
1228,50,50,-8472.5,-9357.48,0.345222,4.16281,1.41853,2316.85
1229,50,50,-4342.84,-7648.15,56.9966,4.16342,1.41466,2312.91
1230,50,50,6063.77,6308.77,99.1182,4.1647,1.89059,2313.85
1231,50,50,-5006.76,-7864.5,88.327,4.16439,1.98933,2538.58
1232,50,50,789.728,7809.48,96.6351,4.16362,1.90149,2312.91
1233,50,50,5691.29,8700.85,220.899,4.99699,1.47471,2791.6
1234,50,50,-1355,-7.50018,144.291,4.16376,1.68112,2312.91
1235,50,50,1332.03,5458.09,0.182303,4.164,0.271637,1669.53
1236,50,50,9065.74,1074.88,64.4994,4.16415,1.41864,2317.68
1237,50,50,-5707.34,-5930.62,287.037,4.16376,2.27658,2560.84
1238,50,50,5841.7,4560.08,156.149,4.16361,1.90116,2316.05
1239,50,50,9229.13,-3275.32,90.4147,4.16335,1.92682,2312.91
1240,50,50,7328,1172.26,34.1511,4.16319,1.41446,2364.36
1241,50,50,1270.91,3949.27,6.19987,4.16315,1.41855,2317.04
1242,50,50,213.6,1185.03,25.6455,4.16391,1.91684,2329.01
1243,50,50,2857.84,6417.56,157.101,4.16315,1.41918,2318.85
1244,50,50,-4389.28,8037.58,49.3774,4.16372,2.30844,2312.91
1245,50,50,8363.15,-3024.39,4.21226,4.16358,2.26769,2361.63
1246,50,50,-3416.64,65.2001,86.0524,4.16317,1.6468,2317.92
1247,50,50,-8154.34,-389.09,210.536,4.16388,1.95401,2312.91
1248,50,50,-8344.92,-4039.43,68.7967,4.16366,1.48542,2319.06
1249,50,50,-6325.16,-7734.59,18.306,4.16322,1.41731,2475.8
1250,50,50,1464.85,5939.86,16.8756,4.16341,1.41795,2315.42
1251,50,50,9397.35,-1841.9,46.9981,4.16299,2.16557,2379.75
1252,50,50,-3844.76,5840.54,88.1614,4.16317,1.41849,2317.84
1253,50,50,7707.73,-4951.51,29.7103,4.16319,1.41944,2319.64
1254,50,50,806.354,9831.3,26.5004,4.16331,2.106,2312.9
1255,50,50,-113.663,183.229,106.49,4.16367,1.41576,2312.9
1256,50,50,-8713.89,-4639.62,47.7086,4.16352,1.41903,2318.58
1257,50,50,8524.81,9855.67,12.3955,4.16295,1.41531,2312.91
1258,50,50,-9732.31,-8833.9,38.9368,4.16351,2.37646,2313.79
1259,50,50,-3521.75,5765.14,157.272,4.1643,1.41539,2450.43
1260,50,50,5300.07,-6354.2,8.63475,4.1645,1.41769,2315.06
1261,50,50,3688.39,-5416.28,21.2652,4.16479,1.72047,2312.23
1262,50,50,2821.09,6741.54,3.42976,4.16417,2.33976,2318.1
1263,50,50,3089.41,269.15,115.002,4.1633,1.41663,2311.56
1264,50,50,2061.33,-1991.02,7.44365,4.16331,1.41492,2312.91
1265,50,50,7450.45,2532.05,52.61,4.16457,1.41508,2313.47
1266,50,50,7241.61,-7001.39,22.6108,4.1641,1.91275,2319.61
1267,50,50,3083.4,-4504.67,95.7437,4.16327,1.41736,2313.64
1268,50,50,592.234,7050.42,52.3973,4.16428,1.41913,2319.14
1269,50,50,850.259,3946.15,121.907,4.1635,1.41758,2593.42
1270,50,50,-7819.86,-9970.12,54.2926,4.16398,1.91186,2312.91
1271,50,50,-2048.85,999.477,49.8189,4.16378,2.03898,2313.12
1272,50,50,5208.27,-4995.63,262.249,4.16351,2.3001,2312.91
1273,50,50,-7078.54,6839.45,77.2102,4.16349,1.99196,2415.38
1274,50,50,-6845.2,-4412.35,53.9776,4.16268,2.10735,2315.05
1275,50,50,-8404.02,7934.82,100.24,4.16374,1.41607,2312.91
1276,50,50,-1851.92,2768.87,54.4164,4.1632,1.85398,2519.08
1277,50,50,-7809.83,2533.24,201.246,4.16306,1.43401,2314.18
1278,50,50,-3349.5,592.103,47.0228,4.1636,2.14707,2312.91
1279,50,50,-3208.14,1949.32,1.07003,4.16301,1.26797,2192.87
1280,50,50,-144.128,-9315.44,5.84438,4.1628,1.41804,2320.23
1281,50,50,-988.159,5420.06,39.6572,4.16446,1.89074,2312.91
1282,50,50,-8363.91,4520.73,129.671,4.16288,1.41869,2317.35
1283,50,50,-9858.44,1357.87,6.5643,4.16349,2.14182,2567.85
1284,50,50,-8579.9,8799.08,81.3911,4.16389,1.41823,2316.39
1285,50,50,1515.38,-9838.52,58.8545,4.99693,1.47472,2790.12
1286,50,50,9230.11,-1619.88,32.6542,4.16427,1.58441,2330.58
1287,50,50,-4984.43,3225.96,4.48442,4.16298,1.41508,2312.9
1288,50,50,9763.58,-2306.31,24.4203,4.16378,1.41904,2318.71
1289,50,50,-7408,-1217.68,30.0939,4.1632,2.12237,2312.91
1290,50,50,6556.91,275.127,17.624,4.16379,2.50638,2315.86
1291,50,50,9718.33,3975.3,5.80053,4.16357,2.10473,2316.83
1292,50,50,-6603.03,7394.55,45.5024,4.16324,1.41948,2319.75
1293,50,50,3332.18,2136.18,114.518,4.16348,1.41883,2317.97
1294,50,50,5672.75,4453.87,18.0879,4.1644,1.41881,2318.27
1295,50,50,-48.4106,5093.11,28.9751,4.16306,1.88242,2312.91
1296,50,50,7189.34,1254.41,12.3644,4.16353,1.41734,2313.68
1297,50,50,3671.54,9506.42,63.3243,4.16317,1.76562,2318.93
1298,50,50,-5233.23,-3916.07,94.5111,4.16406,2.38868,2312.78
1299,50,50,3552.25,720.187,7.09183,4.16384,2.3837,2447.68
1300,50,50,5800.68,-6461.09,101.827,4.16333,1.41768,2314.58
1301,50,50,143.474,4823.11,146.245,4.16424,1.41783,2791.22
1302,50,50,6203,7982.28,92.6258,4.16417,1.75658,2312.91
1303,50,50,4282.23,-9280.19,35.3739,4.16431,1.78552,2315.48
1304,50,50,-60.1085,5715.5,7.20682,4.16456,1.64847,2610
1305,50,50,2849.26,5946.15,185.964,4.16441,2.31849,2312.91
1306,50,50,-9952,9750.71,27.6514,4.16337,2.11168,2312.91
1307,50,50,-5075.92,666.314,32.1746,4.16412,1.98333,2311.01
1308,50,50,-5166.84,-1173.74,1.73511,4.99722,2.23744,2790.12
1309,50,50,-9568.46,-1737.03,241.864,4.1638,1.41555,2312.91
1310,50,50,6439.97,609.802,15.2382,4.16369,1.41471,2312.91
1311,50,50,6056.22,-3073.24,30.4757,4.16362,2.36664,2317.58
1312,50,50,1909.47,3478.28,106.272,4.16393,1.41646,2311.3
1313,50,50,1891.5,-8297.43,94.9089,4.1637,1.41449,2312.91
1314,50,50,6859.31,4715.75,4.94863,4.16343,1.41631,2312.91
1315,50,50,-2217.1,-9578.76,193.432,4.9974,2.47264,2790.12
1316,50,50,-6569.02,-2907.51,0.427521,4.16392,1.41552,2310.75
1317,50,50,5827.62,-4084.21,5.77062,4.16349,2.00018,2316.08
1318,50,50,5598.6,7000.52,54.6418,4.16343,1.41454,2430.26
1319,50,50,7034.16,4046.83,70.2016,4.16376,1.41764,2790.5
1320,50,50,771.222,-9268.01,20.6004,4.16391,1.59749,2317.34
1321,50,50,-8010.96,-2219.73,45.7007,4.16354,2.11225,2312.91
1322,50,50,-6544.12,6382.9,10.2679,4.16294,1.41925,2499.04
1323,50,50,-9215.74,7438.83,20.0591,4.16377,1.41814,2316.08
1324,50,50,-6720.57,-8419.18,17.1818,4.1639,1.85004,2313.17
1325,50,50,8865.21,2816.21,26.6507,4.16358,1.41659,2311.54
1326,50,50,-7252.64,7041.79,20.1977,4.99668,2.0048,2790.12
1327,50,50,-4921.74,4416.09,7.01557,4.16383,1.41442,2312.91
1328,50,50,-6572.01,-6791.45,25.9186,4.16269,1.41705,2312.53
1329,50,50,2750.42,9559.34,38.7122,4.16443,2.11043,2312.91
1330,50,50,4008.78,-3825.43,57.9061,4.9974,2.40046,2790.12
1331,50,50,-1238.83,-9120.93,94.2888,4.16361,1.96518,2438.15
1332,50,50,6071.93,-6734.67,33.4403,4.16334,2.10497,2312.91
1333,50,50,9446.7,7388.34,43.3069,4.16356,1.99793,2318.7
1334,50,50,6939.88,2008.15,96.3007,4.99759,2.435,2790.12
1335,50,50,3006.77,9692.43,147.824,4.16359,1.41819,2316.16
1336,50,50,-6500.19,925.452,34.3111,4.16416,2.06663,2319.66
1337,50,50,-4467.44,-7731.74,90.4677,4.16359,2.24067,2318.46
1338,50,50,4520.19,2797.25,94.3139,4.99741,2.45269,2790.12
1339,50,50,1589.05,-8890.57,26.812,4.16388,2.02842,2318.27
1340,50,50,-7293.94,6321.45,7.3746,4.1637,1.89747,2311.13
1341,50,50,-3431.19,-4990.37,4.55182,4.16343,1.90272,2615.62
1342,50,50,-7713.63,6898.04,22.6911,4.16437,1.62352,2315.71
1343,50,50,957.878,-5666.11,66.6697,4.99775,2.20335,2790.12
1344,50,50,8654.7,6688.13,3.79759,4.16378,2.00357,2319.27
1345,50,50,-9246.31,9158.63,35.4138,4.16457,2.19154,2312.77
1346,50,50,7457.36,6869.85,31.3403,4.16312,2.20167,2312.91
1347,50,50,-5146.2,9427.34,112.155,4.1635,1.41683,2314.81
1348,50,50,8040.77,835.074,34.8305,4.16399,1.8872,2315.99
1349,50,50,-4895.5,6994.61,100.882,4.16368,1.41854,2790.46
1350,50,50,8838.04,604.278,42.6577,4.16356,2.30324,2315.54
1351,50,50,-2343,2045.79,89.0585,4.99765,1.47463,2793.51
1352,50,50,-4937.79,6722.79,0.619509,4.1638,1.41613,2331.35
1353,50,50,-1124.36,3958.41,18.6837,4.16378,1.4187,2609.8
1354,50,50,6133.73,-3595.58,37.0517,4.16386,1.41762,2314.64
1355,50,50,-2857.99,2926.02,161.936,4.16341,1.81479,2312.9
1356,50,50,9999.27,-8884.41,49.7868,4.16347,1.4185,2546.58
1357,50,50,8652.96,9427.73,75.2093,4.16314,1.41471,2312.9
1358,50,50,5692.35,7252.61,42.5947,4.16331,2.07159,2317.25
1359,50,50,-8973.11,8676.85,11.6877,4.16388,1.74303,2316.72
1360,50,50,-9998.86,-999.469,209.04,4.16364,1.79685,2325.67
1361,50,50,488.572,9859.25,53.0017,4.16375,1.4161,2488.09
1362,50,50,-6062.5,2157.08,13.8395,4.1642,1.81733,2312.91
1363,50,50,-4679.21,-3433.06,47.4608,4.16353,2.30795,2318.06
1364,50,50,-3080.57,-1493.17,4.65271,4.16401,2.39113,2535.98
1365,50,50,7000.19,-2289.38,69.8921,4.16371,1.4176,2314.5
1366,50,50,-6720.43,-7914.96,143.673,4.16355,1.60546,2313.94
1367,50,50,-4600.12,-8433.95,64.4572,4.16334,1.41473,2312.91
1368,50,50,-5233.52,-4656.89,425.292,4.16385,2.39081,2323.96
1369,50,50,-689.578,9824.18,238.521,4.1639,1.41651,2311.43
1370,50,50,3418.82,1353.09,118.883,4.16379,2.19253,2312.91
1371,50,50,-9550.17,-4346.67,36.3782,4.16348,2.40109,2425.52
1372,50,50,-7143.38,-6128.8,31.973,4.16385,1.41568,2312.91
1373,50,50,3277.89,-5282.76,5.77736,4.16309,2.35093,2538.16
1374,50,50,2320.26,-6442.53,162.432,4.1637,1.59506,2312.91
1375,50,50,5280.46,-6868.68,17.8569,4.16298,1.4186,2317.11
1376,50,50,-9989.14,-8398.99,84.7952,4.16443,1.77823,2318.26
1377,50,50,-6776.31,5242.15,40.3022,4.16351,1.41638,2312.91
1378,50,50,-2282.64,6603.04,168.605,4.16342,1.41535,2312.91
1379,50,50,-6351.27,3014.12,12.7056,4.16424,1.41773,2315.1
1380,50,50,-3826.34,2733.38,36.0531,4.1635,2.1155,2312.9
1381,50,50,-960.561,-6296.37,282.013,4.1638,1.4178,2315.11
1382,50,50,-7647.77,8584.13,148.814,4.16369,1.59736,2311.65
1383,50,50,-8569.29,4756.59,352.36,4.16388,1.41663,2311.78
1384,50,50,-479.79,3322.99,28.4958,4.16331,2.18773,2317.99
1385,50,50,358.533,7850.36,253.751,4.16393,1.69461,2312.9
1386,50,50,-4588.96,7659.58,4.84189,4.16371,1.41848,2317.06
1387,50,50,-3577.87,-5121,28.2507,4.16348,1.87309,2316.27
1388,50,50,-8303.31,-8581.42,143.61,4.1643,2.33883,2312.9
1389,50,50,-9619.39,-3807.7,100.939,4.16434,2.26811,2313.21
1390,50,50,9283.27,993.899,264.918,4.16365,1.41675,2473.91
1391,50,50,-6630.63,-3634.13,24.151,4.16382,1.41661,2311.69
1392,50,50,-8842.96,8623.08,59.656,4.16372,2.11433,2314.87
1393,50,50,4425.11,167.781,114.47,4.16366,2.33361,2524.06
1394,50,50,3275.43,-1950.37,124.653,4.16313,1.41483,2312.91
1395,50,50,7742.89,6014.03,27.0123,4.16381,1.92659,2312.91
1396,50,50,3602.12,8068.88,92.6439,4.16417,1.41866,2317.74
1397,50,50,-9846.07,9938.19,15.366,4.16361,2.31181,2312.91
1398,50,50,1277.52,1536.76,89.1981,4.16333,2.02824,2317.67
1399,50,50,1227.15,-9910.53,117.074,4.99746,1.47466,2790.12
1400,50,50,8146.94,-9077.39,27.0313,4.16325,2.40033,2681.99
1401,50,50,-4891.83,8983.07,51.9774,4.16277,2.08261,2311.58
1402,50,50,-2416.92,3329.23,6.63385,4.16328,2.18822,2318.89
1403,50,50,5735.44,-703.339,99.0397,4.163,1.41814,2594.65
1404,50,50,-9574.04,-1521.78,82.8687,4.16412,1.67726,2624.89
1405,50,50,2231.02,-449.634,58.0059,4.16441,1.41559,2312.91
1406,50,50,1154.4,8488.57,18.9794,4.16432,1.4169,2312.72
1407,50,50,1937.64,6345.35,17.3862,4.1633,2.10494,2456.62
1408,50,50,7914.91,-9072.58,274.999,4.16433,1.41548,2312.91
1409,50,50,9375.76,4121.48,45.0038,4.16322,2.12902,2312.91
1410,50,50,228.762,6648.33,47.3363,4.1638,1.90099,2314.07
1411,50,50,8536.85,-5887.67,131.591,4.1638,1.41608,2312.91
1412,50,50,-4120.6,-2478.14,16.4789,4.16382,2.43522,2312.91
1413,50,50,7085.24,5639.81,22.3296,4.1636,2.38316,2312.91
1414,50,50,-9837.82,-2497.31,82.416,4.16415,1.81413,2317.16
1415,50,50,-2462.34,6709.07,20.3406,4.16401,1.41547,2312.91
1416,50,50,-5059.92,1606.19,178.748,4.16386,1.41917,2564.42
1417,50,50,1014.94,8766.84,11.5383,4.16413,2.14632,2318.29
1418,50,50,-6843.17,-58.4779,101.326,4.9975,1.95504,2790.12
1419,50,50,8162.9,-7144.59,27.0103,4.16426,1.41477,2312.91
1420,50,50,4366.74,6052.85,32.8188,4.16408,1.90553,2312.91
1421,50,50,-734.015,-660.819,78.5755,4.16397,2.06399,2312.32
1422,50,50,2569.57,5254.09,27.3812,4.16373,2.32426,2313.04
1423,50,50,-692.201,-4771.25,30.7598,4.99814,2.707,2790.12
1424,50,50,-7811.57,5031.65,148.758,4.16338,2.38504,2790.51
1425,50,50,-3875.73,-6559.05,314.763,4.16353,1.9299,2483.12
1426,50,50,-3012.51,2826.13,37.1195,4.16347,1.73148,2312.91
1427,50,50,5496.11,-8613.44,19.2286,4.16363,1.8838,2312.91
1428,50,50,-8803.44,-9800.22,70.1643,4.16335,2.14515,2790
1429,50,50,8779.15,2363.43,20.5918,4.99742,2.40839,2790.12
1430,50,50,-7976.34,7139.78,17.6924,4.16384,2.17736,2311.19
1431,50,50,1957.05,-9971.16,135.16,4.16306,1.62893,2312.9
1432,50,50,6121.07,-630.98,1.83826,4.16337,1.41878,2317.79
1433,50,50,1940.83,8193.54,5.50434,4.16361,2.36072,2314.65
1434,50,50,4126.37,-5912.31,9.19378,4.16385,2.36928,2392.69
1435,50,50,5730.7,-8255.65,114.453,4.16348,1.41548,2312.91
1436,50,50,1676.01,-6017.39,107.438,4.16341,1.97414,2314.96
1437,50,50,-7172.64,5296.7,32.2502,4.16395,1.41616,2312.91
1438,50,50,4493.71,1211.23,67.687,4.16315,2.19861,2312.29
1439,50,50,-8362.64,4436.84,58.3754,4.16426,2.21271,2312.6
1440,50,50,7335.01,758.078,18.5503,4.1635,2.15318,2355.14
1441,50,50,2597.65,2950.89,28.6024,4.16363,1.41429,2308.92
1442,50,50,3223.4,9573.41,26.6232,4.1641,1.41753,2616.2
1443,50,50,-4008.7,9568.46,175.371,4.16432,1.41704,2338.66
1444,50,50,-218.247,-9121.78,28.5454,4.16414,2.0896,2311.98
1445,50,50,-4150.98,7373.53,60.1484,4.16347,2.36604,2464.44
1446,50,50,-9417.88,-8633.59,165.788,4.99719,1.47469,2790.12
1447,50,50,8093.19,9772.73,413.774,4.16356,2.41223,2312.91
1448,50,50,2848.56,-1940.24,42.6355,4.16356,1.73984,2312.91
1449,50,50,2296.45,1029.17,72.1129,4.16403,2.39898,2313.46
1450,50,50,7760.97,-3213.01,17.0757,4.9974,2.03169,2790.12
1451,50,50,9978.87,-1313.5,12.5315,4.16392,2.08538,2311.1
1452,50,50,858.824,506.716,82.7591,4.1638,1.41548,2312.9
1453,50,50,-3757.91,-7842.87,187.35,4.16346,1.83006,2310.96
1454,50,50,6185.83,-8628.29,7.71772,4.16366,1.41591,2312.91
1455,50,50,-7292.53,2504.42,61.8162,4.16297,1.63178,2319.41
1456,50,50,7260.52,-8686.64,75.1213,4.99728,2.09889,2790.12
1457,50,50,882.097,-7113.96,55.9256,4.1637,1.61955,2312.91
1458,50,50,1718.39,8413.29,23.1611,4.1639,1.41797,2315.66
1459,50,50,-1949.09,-5612.13,5.0482,4.16356,1.41544,2312.9
1460,50,50,-6299.71,7470.19,14.8259,4.16405,1.41736,2313.93
1461,50,50,-4748.32,-1010.77,155.818,4.16357,1.69149,2315.83
1462,50,50,3726.01,-1664.74,4.84372,4.99727,2.49357,2790.12
1464,50,50,-6137.65,-7351.82,38.0311,4.16329,1.97304,2316.29
1465,50,50,-9655.6,1874.25,7.55586,4.16365,1.41627,2312.9
1466,50,50,6227.47,-2770.57,345.368,4.99665,1.89626,2790.12
1467,50,50,9201.75,8182.35,73.4825,4.16374,1.41478,2312.91
1468,50,50,-4735.91,-4695.7,109.236,4.163,1.41734,2313.47
1469,50,50,4808.02,-8284.46,0.418556,1.01532,1.41785,1232.46
1470,50,50,2095.89,-8335.86,81.4146,4.16393,2.00938,2390.57
1471,50,50,1438.29,-4809.83,45.1718,4.16302,1.41497,2312.9
1472,50,50,1955.73,-848.528,23.457,4.16356,1.41748,2589.66
1473,50,50,-679.164,4615.65,12.494,4.16342,1.41924,2319.15
1474,50,50,6537.44,4218.02,118.039,4.16426,2.02505,2319.79
1475,50,50,-2254.16,-327.014,25.1795,4.16311,1.41563,2312.91
1476,50,50,-5584.9,-6439.87,37.436,4.16372,2.14635,2312.16
1477,50,50,6884.92,9404.07,27.2094,4.16378,1.41708,2313.03
1478,50,50,2188.28,-5321.09,44.6817,4.99661,2.58071,2790.12
1479,50,50,64.9102,2697.62,114.144,4.16345,2.18311,2319.33
1480,50,50,349.08,7754.61,85.917,4.16402,1.41941,2319.85
1481,50,50,-9479.77,6060.43,31.7124,4.1633,1.9607,2341.76
1482,50,50,-6862.39,-6932.21,22.7734,4.16381,1.41446,2312.91
1483,50,50,3887.58,4602.08,16.8215,4.16376,1.41532,2621.73
1484,50,50,-9408.56,-2722.7,24.0282,4.16366,2.17694,2606.27
1485,50,50,-6639.69,3986.75,21.172,4.1634,2.03584,2645.55
1486,50,50,-3331.54,1141.8,29.8611,4.16332,1.4195,2319.84
1487,50,50,2613.52,6648.47,45.2935,4.16421,2.39508,2318.08
1488,50,50,2190.47,5043.98,34.9783,4.16293,1.41749,2313.9
1489,50,50,-3263.72,2540.34,61.8829,4.16401,1.41865,2317.66
1490,50,50,-1834.35,3210.29,25.1165,4.16374,1.41647,2311.27
1491,50,50,-2412.69,8498.02,17.8993,4.16344,2.34448,2312.9
1492,50,50,7607.04,-3532.79,31.8118,4.16339,1.41456,2312.91
1493,50,50,-8464.68,-3991.49,62.3811,4.16461,1.41764,2314.96
1494,50,50,-463.445,-1673.32,65.9104,4.16346,2.18489,2530.72
1495,50,50,-4939.42,-6216.46,34.9684,4.16336,1.97256,2533.59
1496,50,50,9549.17,-2839.77,84.7268,4.16434,1.41515,2316.37
1497,50,50,5602.54,-3327.58,85.4268,4.16338,1.4148,2312.91
1498,50,50,9421.64,-2366.73,24.0087,4.1638,2.30805,2315.25
1499,50,50,-8663.75,4106.57,52.0933,4.16392,2.22186,2312.91
1500,50,50,-1740.42,-382.644,10.7534,4.16278,1.41569,2312.91
1501,50,50,-6628.1,-5923.44,71.5356,4.16386,1.99689,2361.31
1502,50,50,3600.75,-7806.34,48.2453,4.16398,1.50148,2318.52
1503,50,50,-8472.54,-276.549,14.3932,4.16397,2.4065,2569.41
1504,50,50,-572.568,-9548.34,36.1053,4.16337,1.65891,2790.51
1505,50,50,-2158.47,-7323.64,31.5257,4.16415,1.7782,2316.13
1506,50,50,-9322.34,5300.04,38.5079,4.16385,1.41734,2313.8
1507,50,50,-2938.07,-5540.41,9.36976,4.16352,1.92489,2314.53
1508,50,50,2741.66,-2310.08,175.781,4.16387,2.30362,2370.59
1509,50,50,7648.24,7537.68,4.78702,4.16337,1.41613,2312.91
1510,50,50,-7139.27,-8291.76,43.2777,4.16359,2.07547,2315.78
