runID,eventID,thickness_um,edep_keV,light_yield_photons,has_capture,bn_wt,zns_wt,source_x_um,source_y_um,capture_x_um,capture_y_um,depth_um
0,6004,100,2315.47,115774,1,50,50,-2261.94,9285.48,-2261.94,9285.48,38.2754
0,6006,100,2312.98,115649,1,50,50,3731.84,7816.7,3731.84,7816.7,57.5094
0,6007,100,1504.85,75242.6,1,50,50,-3776.52,-6666.6,-3776.52,-6666.6,0.0298912
0,6009,100,2314.38,115719,1,50,50,2591.83,4668.2,2591.83,4668.2,43.589
0,6010,100,2317.22,115861,1,50,50,454.928,9183.75,454.928,9183.75,4.48073
0,6011,100,2311.44,115572,1,50,50,2099.31,1831.12,2099.31,1831.12,89.5023
0,6015,100,2312.91,115645,1,50,50,4948.29,-8516.75,4948.29,-8516.75,57.4892
0,6016,100,2312.91,115645,1,50,50,-29.6633,-3933.05,-29.6633,-3933.05,23.8749
0,6018,100,2313.18,115659,1,50,50,4201.34,-1970.72,4201.34,-1970.72,62.1549
0,6019,100,2312.65,115633,1,50,50,6016.25,-7255.54,6016.25,-7255.54,71.8376
0,6020,100,2319.74,115987,1,50,50,3519.34,-8525.68,3519.34,-8525.68,18.9511
0,6021,100,2312.91,115645,1,50,50,7001.55,-2909.46,7001.55,-2909.46,95.8599
0,6024,100,2312.91,115645,1,50,50,8543.92,2108.11,8543.92,2108.11,87.4396
0,6025,100,2317.2,115860,1,50,50,93.252,-7077.01,93.252,-7077.01,73.4449
0,6026,100,2315.73,115786,1,50,50,-5361.83,-351.751,-5361.83,-351.751,2.84295
0,6028,100,2312.91,115645,1,50,50,4242.42,103.134,4242.42,103.134,77.7031
0,6029,100,2319.71,115986,1,50,50,-3925.22,-9817.5,-3925.22,-9817.5,51.1448
0,6030,100,2317.39,115869,1,50,50,8803.19,7061.45,8803.19,7061.45,60.8394
0,6031,100,2312.29,115614,1,50,50,-8708.17,3368.11,-8708.17,3368.11,24.7854
0,6033,100,2319.28,115964,1,50,50,-6411.13,-4861.14,-6411.13,-4861.14,78.2619
0,6035,100,2310.99,115550,1,50,50,-9223.7,-6037.75,-9223.7,-6037.75,51.1129
0,6036,100,2312.91,115645,1,50,50,7513.74,2977.84,7513.74,2977.84,56.6061
0,6037,100,2309.68,115484,1,50,50,3431.68,4346.39,3431.68,4346.39,3.77842
0,6038,100,2319.58,115979,1,50,50,-1861.15,-5009.83,-1861.15,-5009.83,79.4064
0,6039,100,2312.9,115645,1,50,50,-490.043,-5834.95,-490.043,-5834.95,42.1737
0,6040,100,2312.91,115645,1,50,50,4556.96,8076.83,4556.96,8076.83,64.2366
0,6041,100,2312.91,115645,1,50,50,1102.13,1481.62,1102.13,1481.62,92.8645
0,6042,100,2309.05,115452,1,50,50,-277.317,-7551.83,-277.317,-7551.83,93.5903
0,6043,100,2315.32,115766,1,50,50,-1929.36,-6879.77,-1929.36,-6879.77,43.7276
0,6044,100,2319.01,115950,1,50,50,-8796.58,8152.03,-8796.58,8152.03,40.443
0,6045,100,2319.18,115959,1,50,50,9615.92,5069.77,9615.92,5069.77,61.1923
0,6046,100,2312.91,115645,1,50,50,-5748.1,1195.63,-5748.1,1195.63,63.3854
0,6047,100,2311.66,115583,1,50,50,6031.98,176.841,6031.98,176.841,58.8227
0,6048,100,2316.71,115836,1,50,50,4873.27,-7571.02,4873.27,-7571.02,25.6462
0,6049,100,2311.21,115561,1,50,50,-1473.16,-4080.84,-1473.16,-4080.84,39.6241
0,6052,100,2317.85,115893,1,50,50,2819.06,-8727.83,2819.06,-8727.83,10.7895
0,6053,100,2311.71,115585,1,50,50,790.5,2623.22,790.5,2623.22,31.4211
0,6054,100,2311.49,115575,1,50,50,-3539.56,-8672.18,-3539.56,-8672.18,9.62194
0,6056,100,2790.12,139506,1,50,50,7139.28,-1714.26,7139.28,-1714.26,73.711
0,6057,100,2312.91,115645,1,50,50,9498.09,3938.37,9498.09,3938.37,63.83
0,6058,100,2312.9,115645,1,50,50,-7418.76,7148.71,-7418.76,7148.71,21.8739
0,6059,100,2312.91,115645,1,50,50,-3378.95,-9950.01,-3378.95,-9950.01,70.5084
0,6060,100,2312.91,115645,1,50,50,-6605.53,4964.27,-6605.53,4964.27,16.8561
0,6061,100,2312.91,115645,1,50,50,4072.78,-4785.73,4072.78,-4785.73,70.2873
0,6062,100,2312.9,115645,1,50,50,-1160.7,3609.64,-1160.7,3609.64,35.2404
0,6063,100,2312.91,115645,1,50,50,-6942.59,-5898.73,-6942.59,-5898.73,14.2252
0,6064,100,2313.13,115656,1,50,50,-8760.12,2343.51,-8760.12,2343.51,54.1751
0,6065,100,1645.99,82299.3,1,50,50,7602.5,-404.671,7602.5,-404.671,0.265446
0,6067,100,2312.9,115645,1,50,50,-4417.52,1979.31,-4417.52,1979.31,13.8285
0,6068,100,2312.91,115645,1,50,50,5498.27,669.354,5498.27,669.354,54.2814
0,6069,100,2314.86,115743,1,50,50,-1312.72,3070.59,-1312.72,3070.59,4.08268
0,6070,100,2312.91,115645,1,50,50,-765.718,3796.87,-765.718,3796.87,46.0195
0,6071,100,2312.91,115645,1,50,50,-2743.55,-4163.59,-2743.55,-4163.59,38.3495
0,6073,100,2317.53,115877,1,50,50,-8969.54,-6028.92,-8969.54,-6028.92,19.6746
0,6074,100,2312.91,115645,1,50,50,8744.47,-2092.84,8744.47,-2092.84,9.52538
0,6075,100,2311.49,115574,1,50,50,1407.62,-796.831,1407.62,-796.831,21.2117
0,6077,100,2312.91,115645,1,50,50,8502.24,-7035.24,8502.24,-7035.24,10.5145
0,6079,100,2313.9,115695,1,50,50,9529.84,2921.58,9529.84,2921.58,43.0902
0,6080,100,2790.12,139506,1,50,50,9026.3,-1782.95,9026.3,-1782.95,7.95616
0,6081,100,2312.91,115645,1,50,50,-2952.46,7730.35,-2952.46,7730.35,11.8176
0,6082,100,2790.12,139506,1,50,50,9236.02,4040.32,9236.02,4040.32,92.3756
0,6083,100,2312.91,115645,1,50,50,7249.14,-6244.62,7249.14,-6244.62,38.1593
0,6084,100,2318.8,115940,1,50,50,3873.69,-2616.02,3873.69,-2616.02,24.3891
0,6085,100,2314.72,115736,1,50,50,-7733.21,-2241.72,-7733.21,-2241.72,44.3429
0,6086,100,2312.91,115645,1,50,50,2832.79,-9171.44,2832.79,-9171.44,51.3032
0,6087,100,1798.02,89901.1,1,50,50,2474.43,-8944.75,2474.43,-8944.75,1.64333
0,6088,100,2312.91,115645,1,50,50,7277.55,-5704.36,7277.55,-5704.36,14.339
0,6089,100,2312.91,115645,1,50,50,-6677.49,512.25,-6677.49,512.25,27.4262
0,6090,100,2790.12,139506,1,50,50,2226.41,9282.69,2226.41,9282.69,53.49
0,6091,100,2316.51,115825,1,50,50,-6831.16,-6677.79,-6831.16,-6677.79,30.4821
0,6092,100,2316.33,115816,1,50,50,-4250.33,-7367.04,-4250.33,-7367.04,9.01316
0,6093,100,2312.9,115645,1,50,50,-1295.85,-7042.58,-1295.85,-7042.58,12.8874
0,6095,100,2317.89,115894,1,50,50,-9907.89,5323.41,-9907.89,5323.41,29.2752
0,6096,100,2312.63,115632,1,50,50,86.0592,-6271.31,86.0592,-6271.31,70.6428
0,6098,100,2313.27,115664,1,50,50,-6498.93,3243.03,-6498.93,3243.03,33.1525
0,6101,100,2312.52,115626,1,50,50,-6218.82,-1428.37,-6218.82,-1428.37,79.776
0,6102,100,2312.91,115645,1,50,50,478.629,-169.975,478.629,-169.975,63.0943
0,6104,100,2311.06,115553,1,50,50,-3056.14,9853.15,-3056.14,9853.15,58.3979
0,6106,100,2314.8,115740,1,50,50,-3248.83,241.259,-3248.83,241.259,2.67452
0,6107,100,2312.91,115645,1,50,50,7269.98,5152.97,7269.98,5152.97,29.0914
0,6109,100,2312.91,115645,1,50,50,-9648.28,961.32,-9648.28,961.32,55.259
0,6110,100,2311.33,115567,1,50,50,-9196.56,9922.44,-9196.56,9922.44,9.76491
0,6111,100,2790.12,139506,1,50,50,386.296,-2981.18,386.296,-2981.18,6.36637
0,6112,100,1681.5,84075.1,1,50,50,-7802.09,739.753,-7802.09,739.753,99.2044
0,6114,100,2317.31,115865,1,50,50,6798.5,-8657.21,6798.5,-8657.21,64.8913
0,6116,100,2312.91,115645,1,50,50,-7987.85,8603.47,-7987.85,8603.47,83.6783
0,6117,100,2790.12,139506,1,50,50,9924.11,-4770.6,9924.11,-4770.6,6.82755
0,6118,100,2312.19,115609,1,50,50,-6514.59,5668.02,-6514.59,5668.02,3.43085
0,6119,100,2312.91,115645,1,50,50,-8023.17,6707.5,-8023.17,6707.5,9.87625
0,6120,100,2572.12,128606,1,50,50,3481.78,235.459,3481.78,235.459,2.726
0,6121,100,2312.9,115645,1,50,50,-7219.09,-7451.47,-7219.09,-7451.47,72.6043
0,6122,100,2314.79,115740,1,50,50,-5652.41,2268.72,-5652.41,2268.72,28.5211
0,6124,100,2316.87,115843,1,50,50,-9544.65,-9178.01,-9544.65,-9178.01,45.046
0,6125,100,2315.68,115784,1,50,50,-132.591,-8359.63,-132.591,-8359.63,12.7778
0,6126,100,2318.01,115901,1,50,50,-7460.42,5511.64,-7460.42,5511.64,11.3464
0,6131,100,875.339,43767,1,50,50,5769.95,-9091.1,5769.95,-9091.1,0.111299
0,6132,100,2315.38,115769,1,50,50,9882.74,-3622.59,9882.74,-3622.59,92.7082
0,6133,100,2036.7,101835,1,50,50,-5502.1,-6502.63,-5502.1,-6502.63,0.740561
0,6134,100,2312.91,115645,1,50,50,781.732,-7876.48,781.732,-7876.48,90.0068
0,6135,100,2312.91,115645,1,50,50,-8872.17,3600.06,-8872.17,3600.06,3.35407
0,6136,100,2319.84,115992,1,50,50,3688.26,-7807.41,3688.26,-7807.41,45.7399
0,6137,100,2314.32,115716,1,50,50,9917.4,-7137.31,9917.4,-7137.31,70.044
0,6138,100,2312.91,115645,1,50,50,8211.23,5848.89,8211.23,5848.89,19.36
0,6140,100,2790.12,139506,1,50,50,-7699.81,-4386.91,-7699.81,-4386.91,16.6021
0,6143,100,2312.91,115645,1,50,50,3333.18,-8616.48,3333.18,-8616.48,77.3412
0,6144,100,2312.91,115645,1,50,50,963.466,6933.05,963.466,6933.05,13.1194
0,6146,100,2311.85,115592,1,50,50,5242.05,-7045.46,5242.05,-7045.46,78.4675
0,6147,100,2312.91,115645,1,50,50,-4807.86,5063.6,-4807.86,5063.6,92.7892
0,6148,100,2312.33,115617,1,50,50,4759.97,-3905.87,4759.97,-3905.87,49.3495
0,6149,100,2315.51,115776,1,50,50,6450.68,1313.86,6450.68,1313.86,4.02218
0,6150,100,2314.8,115740,1,50,50,-1385.53,-619.804,-1385.53,-619.804,58.949
0,6151,100,2313.17,115659,1,50,50,-1896.07,-8301.13,-1896.07,-8301.13,39.5672
0,6152,100,2318.6,115930,1,50,50,-5434.39,-9196.65,-5434.39,-9196.65,47.1522
0,6153,100,2311.69,115584,1,50,50,553.658,8776.87,553.658,8776.87,20.0405
0,6155,100,2312.91,115645,1,50,50,-3437.6,4327.41,-3437.6,4327.41,12.8074
0,6156,100,2316.61,115830,1,50,50,-9699.06,6736.63,-9699.06,6736.63,30.835
0,6157,100,2312.91,115645,1,50,50,9970.94,9239.83,9970.94,9239.83,75.6303
0,6158,100,2317.19,115859,1,50,50,-2693.31,-6817.92,-2693.31,-6817.92,64.4782
0,6159,100,2312.91,115645,1,50,50,-543.722,5896.55,-543.722,5896.55,8.88803
0,6160,100,2314.71,115735,1,50,50,7089.43,7389.83,7089.43,7389.83,1.04336
0,6162,100,2312.91,115645,1,50,50,4273.3,-5217.22,4273.3,-5217.22,57.9335
0,6163,100,2318.88,115944,1,50,50,6102.59,1540.91,6102.59,1540.91,10.658
0,6165,100,2312.91,115645,1,50,50,8619.49,5867.26,8619.49,5867.26,95.8799
0,6166,100,2312.91,115645,1,50,50,-3613.15,-996.036,-3613.15,-996.036,81.6884
0,6167,100,2315.26,115763,1,50,50,8577.5,2653.38,8577.5,2653.38,67.194
0,6168,100,2312.9,115645,1,50,50,-9515.6,3180.35,-9515.6,3180.35,97.7223
0,6170,100,1510.68,75533.9,1,50,50,-7000.25,2398.26,-7000.25,2398.26,0.0534413
0,6171,100,2312.91,115645,1,50,50,-5328.55,-4371.69,-5328.55,-4371.69,47.2073
0,6172,100,2310.96,115548,1,50,50,2724.86,-8926.86,2724.86,-8926.86,91.2061
0,6175,100,2310.47,115523,1,50,50,657.027,-6941.06,657.027,-6941.06,7.38278
0,6176,100,2312.94,115647,1,50,50,-1004.53,8066.01,-1004.53,8066.01,52.8855
0,6177,100,2312.91,115645,1,50,50,-4323.36,5022.35,-4323.36,5022.35,57.5746
0,6178,100,2312.91,115645,1,50,50,-5453.09,-216.292,-5453.09,-216.292,15.3704
0,6179,100,2312.91,115645,1,50,50,2480.48,8132.31,2480.48,8132.31,37.4908
0,6180,100,2315.62,115781,1,50,50,-6294.11,9797.46,-6294.11,9797.46,36.9
0,6181,100,2313.51,115676,1,50,50,1177.24,9699.33,1177.24,9699.33,32.5593
0,6182,100,2312.91,115645,1,50,50,-3297.21,2555.34,-3297.21,2555.34,55.4379
0,6183,100,2312.91,115645,1,50,50,-8765.87,3483.08,-8765.87,3483.08,94.6349
0,6186,100,2790.12,139506,1,50,50,-6326,76.6969,-6326,76.6969,72.2556
0,6187,100,2314.26,115713,1,50,50,579.443,-1248.08,579.443,-1248.08,91.3038
0,6188,100,2312.9,115645,1,50,50,-9006.77,-5956.74,-9006.77,-5956.74,35.6759
0,6189,100,2312.04,115602,1,50,50,-9350.38,3357.13,-9350.38,3357.13,17.3017
0,6190,100,2316.1,115805,1,50,50,-1414.88,-8405.16,-1414.88,-8405.16,44.7363
0,6191,100,2319.17,115958,1,50,50,4296.93,-7803.82,4296.93,-7803.82,12.5275
0,6193,100,2312.91,115645,1,50,50,7943.52,9489.15,7943.52,9489.15,20.8176
0,6194,100,2313.01,115651,1,50,50,5380.53,-5983.83,5380.53,-5983.83,28.6743
0,6195,100,2312.22,115611,1,50,50,-7432.59,5897.6,-7432.59,5897.6,37.9123
0,6196,100,2319.52,115976,1,50,50,2491.86,5680.99,2491.86,5680.99,85.9819
0,6197,100,2318.34,115917,1,50,50,-571.69,3281.05,-571.69,3281.05,1.68615
0,6198,100,2312.91,115645,1,50,50,6127.71,-3261.79,6127.71,-3261.79,70.3285
0,6201,100,2311.45,115572,1,50,50,-7672.58,3555.5,-7672.58,3555.5,24.4232
0,6202,100,2312.91,115645,1,50,50,-9923.41,4031.07,-9923.41,4031.07,91.4122
0,6203,100,2312.91,115645,1,50,50,-1843.94,-7097.89,-1843.94,-7097.89,52.7174
0,6204,100,2314.85,115742,1,50,50,-664.988,-6811.97,-664.988,-6811.97,23.2226
0,6205,100,2312.91,115645,1,50,50,1632.91,681.573,1632.91,681.573,11.0688
0,6206,100,2312.91,115645,1,50,50,5074.88,732.612,5074.88,732.612,98.2774
0,6209,100,2312.91,115645,1,50,50,169.839,-4726.27,169.839,-4726.27,11.1584
0,6213,100,2312.91,115645,1,50,50,5788.91,-2847.69,5788.91,-2847.69,53.339
0,6214,100,2313.65,115683,1,50,50,2941.15,-1918.52,2941.15,-1918.52,10.4467
0,6215,100,2790.12,139506,1,50,50,-6478.23,9372.8,-6478.23,9372.8,93.862
0,6216,100,2313.78,115689,1,50,50,-4519.17,-2621.38,-4519.17,-2621.38,4.74469
0,6217,100,2316.79,115840,1,50,50,-6363.22,-2945.56,-6363.22,-2945.56,58.983
0,6218,100,2315.83,115791,1,50,50,1519.9,3810.39,1519.9,3810.39,26.6021
0,6219,100,2316.08,115804,1,50,50,2628.18,4460.19,2628.18,4460.19,45.9773
0,6220,100,2312.9,115645,1,50,50,2688.45,2235.01,2688.45,2235.01,8.13367
0,6223,100,2311.71,115585,1,50,50,-6035.37,-1286.44,-6035.37,-1286.44,14.409
0,6225,100,2312.39,115619,1,50,50,7844.84,-6211.78,7844.84,-6211.78,41.7507
0,6226,100,2318.6,115930,1,50,50,-5362.43,-6161.98,-5362.43,-6161.98,46.6636
0,6227,100,2312.29,115614,1,50,50,-1825.21,9318.55,-1825.21,9318.55,33.809
0,6228,100,2312.3,115615,1,50,50,-5519.76,5968.15,-5519.76,5968.15,3.96952
0,6229,100,2317.84,115892,1,50,50,-6619.56,-339.545,-6619.56,-339.545,78.4528
0,6230,100,2317.2,115860,1,50,50,1144.35,-1760.7,1144.35,-1760.7,11.8824
0,6231,100,2313.81,115690,1,50,50,3173.52,-541.801,3173.52,-541.801,63.3565
0,6232,100,2312.91,115645,1,50,50,-6917.28,6349.99,-6917.28,6349.99,94.1675
0,6233,100,2312.91,115645,1,50,50,7909.87,873.84,7909.87,873.84,21.5237
0,6234,100,2314.94,115747,1,50,50,5183.57,-7886.79,5183.57,-7886.79,9.00665
0,6235,100,2312.91,115645,1,50,50,5387.74,-452.092,5387.74,-452.092,18.0489
0,6236,100,2314.47,115724,1,50,50,-1209.23,-6849.39,-1209.23,-6849.39,16.9106
0,6237,100,2312.91,115645,1,50,50,5834.68,-6020.59,5834.68,-6020.59,27.643
0,6238,100,2319.14,115957,1,50,50,-2655.16,-6792.36,-2655.16,-6792.36,33.2931
0,6239,100,2314.43,115721,1,50,50,-1645.4,-6945.19,-1645.4,-6945.19,7.25156
0,6240,100,2313.52,115676,1,50,50,-5753.5,-4623.03,-5753.5,-4623.03,11.2198
0,6241,100,2315.83,115792,1,50,50,-6319.59,-7778.07,-6319.59,-7778.07,96.0756
0,6242,100,2248.76,112438,1,50,50,7382.38,6433.3,7382.38,6433.3,3.11054
0,6243,100,2312.91,115645,1,50,50,-4498.73,-63.8781,-4498.73,-63.8781,17.0564
0,6244,100,2319.86,115993,1,50,50,3139.23,-3502.83,3139.23,-3502.83,15.3995
0,6245,100,2317.27,115863,1,50,50,-6793.72,-865.953,-6793.72,-865.953,61.8542
0,6248,100,2313.45,115672,1,50,50,9938.99,-9471.32,9945.89,-9485.35,26.1928
0,6249,100,2312.8,115640,1,50,50,-5263.41,9824.94,-5263.41,9824.94,43.8992
0,6250,100,2790.12,139506,1,50,50,7377.39,-4787.82,7377.39,-4787.82,67.8415
0,6251,100,2312.91,115645,1,50,50,-254.754,9072.76,-254.754,9072.76,57.854
0,6252,100,2317.13,115857,1,50,50,5896.63,6444.27,5896.63,6444.27,9.3969
0,6253,100,2319.72,115986,1,50,50,-1144.4,9928.95,-1144.4,9928.95,25.6867
0,6254,100,2312.22,115611,1,50,50,-1208.26,6253.53,-1208.26,6253.53,67.5816
0,6255,100,2312.91,115645,1,50,50,-1436.35,-3611.97,-1436.35,-3611.97,13.8374
0,6257,100,2319.19,115960,1,50,50,3830.23,9397.68,3830.23,9397.68,31.4067
0,6259,100,2311.9,115595,1,50,50,-5045.87,-7069.3,-5045.87,-7069.3,4.06715
0,6260,100,2312.91,115645,1,50,50,-1238.27,-3436.33,-1238.27,-3436.33,58.5083
0,6261,100,2316.62,115831,1,50,50,1325.14,-8717.48,1325.14,-8717.48,21.0894
0,6262,100,2314.83,115741,1,50,50,-5461.23,6201.97,-5461.23,6201.97,5.66225
0,6263,100,2316.99,115850,1,50,50,-9060.22,-9544.24,-9060.22,-9544.24,26.4928
0,6264,100,2315.81,115791,1,50,50,-1848.57,-9495.98,-1848.57,-9495.98,25.2157
0,6265,100,2310.95,115547,1,50,50,2576.48,-7584.63,2576.48,-7584.63,9.87158
0,6266,100,2315.22,115761,1,50,50,-4501.4,5408.06,-4501.4,5408.06,66.8509
0,6268,100,2315.56,115778,1,50,50,-8051.81,8571.99,-8051.81,8571.99,86.8608
0,6270,100,2319.64,115982,1,50,50,3415.6,9006.95,3415.6,9006.95,9.63896
0,6271,100,2790.12,139506,1,50,50,-8597.04,-7162.18,-8597.04,-7162.18,17.2724
0,6272,100,2318.62,115931,1,50,50,-3298.22,5966.7,-3298.22,5966.7,79.4477
0,6273,100,2313.28,115664,1,50,50,2581.52,1312.07,2581.52,1312.07,25.0303
0,6274,100,2319.81,115990,1,50,50,-6598.98,8934.62,-6598.98,8934.62,34.8667
0,6275,100,2315.74,115787,1,50,50,-7580.57,9717.58,-7580.57,9717.58,35.1878
0,6276,100,2313.73,115687,1,50,50,4037.86,7767.16,4037.86,7767.16,58.977
0,6278,100,2314.63,115731,1,50,50,-6353.57,3095.1,-6353.57,3095.1,16.7589
0,6279,100,2314.75,115737,1,50,50,3524.35,3060.48,3524.35,3060.48,16.1817
0,6280,100,2312.91,115645,1,50,50,3960.88,-2144.08,3960.88,-2144.08,26.4056
0,6281,100,2314.21,115711,1,50,50,-8525.26,6017.81,-8525.26,6017.81,62.9551
0,6282,100,2317.89,115895,1,50,50,5223.02,-2378.54,5223.02,-2378.54,13.629
0,6283,100,2790.12,139506,1,50,50,6518.17,-924.786,6518.17,-924.786,27.2198
0,6285,100,2312.87,115643,1,50,50,2467.93,1723.41,2467.93,1723.41,57.1708
0,6286,100,2309.49,115474,1,50,50,-5329.65,-3917.85,-5329.65,-3917.85,5.27368
0,6287,100,2319.17,115958,1,50,50,-1560.63,-8010.92,-1560.63,-8010.92,18.3496
0,6288,100,2790.12,139506,1,50,50,-6185.54,3552.45,-6185.54,3552.45,50.5919
0,6289,100,2790.12,139506,1,50,50,-6151.41,8586.29,-6151.41,8586.29,27.9941
0,6291,100,2312.91,115645,1,50,50,6281.12,3227.85,6281.12,3227.85,25.4477
0,6292,100,2312.05,115602,1,50,50,-4211.53,7606.1,-4211.53,7606.1,35.5845
0,6293,100,2319.69,115985,1,50,50,-9944.01,-7449.78,-9944.01,-7449.78,5.25001
0,6294,100,2312.55,115628,1,50,50,-7919.34,-9733.66,-7919.34,-9733.66,2.42373
0,6295,100,2315.9,115795,1,50,50,3873.88,-8512.41,3873.88,-8512.41,32.5261
0,6296,100,2312.91,115645,1,50,50,-757.833,-9928.44,-757.833,-9928.44,26.31
0,6297,100,2312.91,115645,1,50,50,6295.12,4487.79,6295.12,4487.79,75.9943
0,6299,100,2317.52,115876,1,50,50,9721.78,5450.37,9721.78,5450.37,88.5883
0,6300,100,2312.91,115645,1,50,50,-3180.08,8027.08,-3180.08,8027.08,94.7631
0,6301,100,2312.91,115645,1,50,50,561.75,-2322.36,561.75,-2322.36,14.6879
0,6303,100,1852.26,92613,1,50,50,-9485.04,-9084.55,-9485.04,-9084.55,98.9886
0,6304,100,2316.21,115811,1,50,50,-2340.75,6422.26,-2340.75,6422.26,9.60635
0,6305,100,2310.51,115525,1,50,50,5193.69,1185.2,5193.69,1185.2,2.92433
0,6306,100,2312.91,115645,1,50,50,4317.08,-824.788,4317.08,-824.788,35.8843
0,6307,100,2313.88,115694,1,50,50,4615.86,748.262,4615.86,748.262,1.39115
0,6308,100,2303.98,115199,1,50,50,-7915.6,-8190.87,-7915.6,-8190.87,0.3595
0,6309,100,2312.91,115645,1,50,50,-6207.12,-2497.03,-6207.12,-2497.03,31.1991
0,6311,100,2312.91,115645,1,50,50,-4278.85,-6224.47,-4278.85,-6224.47,15.1521
0,6312,100,2312.9,115645,1,50,50,2277.84,5617.08,2277.84,5617.08,38.4126
0,6313,100,2313.7,115685,1,50,50,-5576.45,3727.21,-5576.45,3727.21,28.4886
0,6314,100,2317.68,115884,1,50,50,-6017.95,-5680.19,-6017.95,-5680.19,22.5504
0,6315,100,2790.12,139506,1,50,50,-5648.34,-251.399,-5648.34,-251.399,50.8912
0,6316,100,2311.68,115584,1,50,50,-7019.69,9561.61,-7019.69,9561.61,27.0625
0,6317,100,2312.91,115645,1,50,50,5984.92,-7277.94,5984.92,-7277.94,59.2722
0,6319,100,2312.91,115645,1,50,50,-5786.06,-3822.91,-5786.06,-3822.91,37.8634
0,6320,100,2312.91,115645,1,50,50,3773.98,844.887,3773.98,844.887,60.8103
0,6321,100,2312.91,115645,1,50,50,7634.34,2774.25,7634.34,2774.25,30.1974
0,6323,100,2313.3,115665,1,50,50,-503.457,5985.73,-503.457,5985.73,22.5999
0,6325,100,2318.31,115916,1,50,50,-8316.94,-4385.45,-8316.94,-4385.45,63.5155
0,6326,100,2319.4,115970,1,50,50,-5891.97,9750.06,-5891.97,9750.06,45.3258
0,6328,100,2314.56,115728,1,50,50,-7252.09,-3786.73,-7252.09,-3786.73,25.4863
0,6329,100,2318.55,115928,1,50,50,-2341.08,3312.41,-2341.08,3312.41,79.6678
0,6330,100,1479.07,73953.6,1,50,50,-1443.74,1464.34,-1443.74,1464.34,1.36797
0,6331,100,2313.4,115670,1,50,50,7264.66,-4877.54,7264.66,-4877.54,74.3571
0,6335,100,2312.91,115645,1,50,50,6662.56,1495.38,6662.56,1495.38,25.1309
0,6336,100,2312.91,115645,1,50,50,-6731.19,4114.78,-6731.19,4114.78,34.2196
0,6338,100,2318.91,115946,1,50,50,4460.3,-5310.16,4460.3,-5310.16,95.3601
0,6340,100,2317.03,115851,1,50,50,5047.23,1397.16,5047.23,1397.16,40.7096
0,6341,100,2312.91,115645,1,50,50,4267.37,2648.24,4267.37,2648.24,5.98302
0,6344,100,2311.49,115575,1,50,50,-4034.77,-981.368,-4034.77,-981.368,3.4992
0,6345,100,2312.91,115645,1,50,50,1451.57,8370.22,1451.57,8370.22,6.10995
0,6346,100,2317.26,115863,1,50,50,1973.27,-4114.42,1973.27,-4114.42,26.6659
0,6347,100,2312.91,115645,1,50,50,-2060.68,-7084.99,-2060.68,-7084.99,40.9229
0,6348,100,2312.91,115645,1,50,50,-9568.41,-873.801,-9568.41,-873.801,18.7735
0,6352,100,2319,115950,1,50,50,-456.043,-7668.29,-456.043,-7668.29,83.2648
0,6353,100,2790.12,139506,1,50,50,-118.949,7634.92,-118.949,7634.92,81.7062
0,6355,100,2312.91,115645,1,50,50,-3623.72,193.902,-3623.72,193.902,58.6228
0,6356,100,2316.66,115833,1,50,50,-8447.14,6953.98,-8447.14,6953.98,54.0586
0,6359,100,2311.29,115564,1,50,50,3247.67,-746.458,3247.67,-746.458,93.6542
0,6360,100,2313.75,115688,1,50,50,2006.58,26.9901,2006.58,26.9901,30.0383
0,6361,100,2317.43,115872,1,50,50,745.455,9336.33,745.455,9336.33,46.0339
0,6362,100,2315.03,115752,1,50,50,5445.97,2558.99,5445.97,2558.99,9.01871
0,6364,100,2790.12,139506,1,50,50,1770.89,7754.92,1770.89,7754.92,73.0444
0,6365,100,2318.46,115923,1,50,50,-4925.1,5399.27,-4925.1,5399.27,49.3831
0,6366,100,2312.91,115645,1,50,50,-8020.93,2170.81,-8020.93,2170.81,52.8329
0,6368,100,2315.02,115751,1,50,50,9077.68,-2273.96,9077.68,-2273.96,11.0877
0,6369,100,2313.73,115686,1,50,50,-2437.87,950.968,-2437.87,950.968,9.2633
0,6370,100,2790.12,139506,1,50,50,2043.67,-1893.72,2043.67,-1893.72,28.6197
0,6371,100,2313.22,115661,1,50,50,3699.89,-7799.19,3699.89,-7799.19,36.1207
0,6372,100,2311.93,115597,1,50,50,-5590.59,-3588.92,-5590.59,-3588.92,2.19475
0,6373,100,2316.64,115832,1,50,50,2001.06,-5290.45,2001.06,-5290.45,22.4905
0,6374,100,2311.63,115581,1,50,50,-2941.01,4940.7,-2941.01,4940.7,60.1223
0,6375,100,2316.79,115839,1,50,50,5812.37,9085.6,5812.37,9085.6,21.712
0,6376,100,2310.69,115534,1,50,50,3901.6,-5721.6,3901.6,-5721.6,0.501581
0,6377,100,2200.26,110013,1,50,50,-9918.21,5685.65,-9918.21,5685.65,2.45415
0,6378,100,2315.25,115763,1,50,50,-6948.48,-2586.24,-6948.48,-2586.24,91.6845
0,6379,100,2312.9,115645,1,50,50,-744.769,2494.29,-744.769,2494.29,43.1648
0,6380,100,2066.6,103330,1,50,50,2805.02,6149.62,2805.02,6149.62,0.55779
0,6383,100,2318.04,115902,1,50,50,-8941.5,4695.3,-8941.5,4695.3,19.2766
