runID,eventID,trackID,stepID,particle,bn_wt,zns_wt,thickness_um,capture_x_um,capture_y_um,capture_z_um,capture_depth_um,x_mid_um,y_mid_um,z_mid_um,depth_mid_um,step_len_um,edep_keV,ekin_pre_keV,ekin_post_keV
0,3531,2,1,alpha,50,50,100,2464.11,-8710.94,43.8071,6.19286,2465.31,-8712.55,44.4679,5.53211,4.25009,1472.35,1472.35,0
0,3533,4,1,Li7,50,50,100,-2023.98,-7470.65,24.952,25.048,-2024.49,-7471.1,25.172,24.828,1.4311,839.109,839.109,0
0,3533,2,1,alpha,50,50,100,-2023.98,-7470.65,24.952,25.048,-2022.47,-7469.31,24.2998,25.7002,4.25035,1472.45,1472.45,0
0,3534,4,1,Li7,50,50,100,-642.247,4423.31,45.4534,4.54657,-641.85,4423.22,44.8693,5.13066,1.43173,787.645,840.964,53.3182
0,3534,4,2,Li7,50,50,100,-642.247,4423.31,45.4534,4.54657,-641.364,4423.15,44.0967,5.90325,0.619252,53.3182,53.3182,0
0,3534,2,1,alpha,50,50,100,-642.247,4423.31,45.4534,4.54657,-643.426,4423.59,47.191,2.80901,4.24948,1472.12,1472.12,0
0,3535,4,1,Li7,50,50,100,-7598.47,8678.6,23.793,26.207,-7598.26,8678.04,23.4079,26.5921,1.43183,729.092,841.237,112.145
0,3535,4,2,Li7,50,50,100,-7598.47,8678.6,23.793,26.207,-7597.9,8677.14,22.9269,27.0731,0.901454,112.145,112.145,0
0,3535,2,1,alpha,50,50,100,-7598.47,8678.6,23.793,26.207,-7599.08,8680.28,24.9325,25.0675,4.2503,1472.43,1472.43,0
0,3536,4,1,Li7,50,50,100,-7474.68,-5867.96,17.5419,32.4581,-7475.1,-5867.5,17.192,32.808,1.43054,794.659,837.474,42.8155
0,3536,4,2,Li7,50,50,100,-7474.68,-5867.96,17.5419,32.4581,-7475.63,-5866.93,16.7769,33.2231,0.554921,42.8155,42.8155,0
0,3536,2,1,alpha,50,50,100,-7474.68,-5867.96,17.5419,32.4581,-7473.44,-5869.31,18.5912,31.4088,4.2501,1472.35,1472.35,0
0,3537,4,1,Li7,50,50,100,-9033.03,6153.55,48.473,1.52696,-9033.42,6153.34,49.0331,0.966933,1.42987,820.627,835.536,14.9083
0,3537,4,2,Li7,50,50,100,-9033.03,6153.55,48.473,1.52696,-9033.84,6153.11,49.6321,0.367871,0.327451,14.9083,14.9083,0
0,3537,2,1,alpha,50,50,100,-9033.03,6153.55,48.473,1.52696,-9031.75,6154.2,46.9158,3.08416,4.25124,1472.78,1472.78,0
0,3538,4,1,Li7,50,50,100,-5784.55,-26.4303,3.89473,46.1053,-5784.61,-27.1256,3.75156,46.2484,1.43366,814.738,846.587,31.8486
0,3538,4,2,Li7,50,50,100,-5784.55,-26.4303,3.89473,46.1053,-5784.68,-27.9447,3.60951,46.3905,0.478604,31.8486,31.8486,0
0,3538,2,1,alpha,50,50,100,-5784.55,-26.4303,3.89473,46.1053,-5784.35,-24.3638,4.31546,45.6845,4.25011,1472.36,1472.36,0
0,3539,4,1,Li7,50,50,100,4334.97,-7106.56,-4.28715,54.2871,4335.11,-7106.24,-4.90602,54.906,1.43168,758.942,840.82,81.8786
0,3539,4,2,Li7,50,50,100,4334.97,-7106.56,-4.28715,54.2871,4335.26,-7105.78,-5.79453,55.7945,0.767676,81.8786,81.8786,0
0,3539,2,1,alpha,50,50,100,4334.97,-7106.56,-4.28715,54.2871,4334.56,-7107.52,-2.44362,52.4436,4.25032,1472.43,1472.43,0
0,3540,4,1,Li7,50,50,100,-5262.99,-6327.85,5.25499,44.745,-5262.37,-6328.02,4.95714,45.0429,1.42965,744.321,834.883,90.5618
0,3540,4,2,Li7,50,50,100,-5262.99,-6327.85,5.25499,44.745,-5261.47,-6328.29,4.5301,45.4699,0.80793,90.5618,90.5618,0
0,3540,2,1,alpha,50,50,100,-5262.99,-6327.85,5.25499,44.745,-5264.85,-6327.35,6.13841,43.8616,4.24999,1472.31,1472.31,0
0,3541,4,1,Li7,50,50,100,-9569.94,-2855.18,-29.6667,79.6667,-9570,-2855.81,-29.3465,79.3465,1.43374,843.84,846.839,2.99928
0,3541,4,2,Li7,50,50,100,-9569.94,-2855.18,-29.6667,79.6667,-9570.06,-2856.45,-29.0249,79.0249,0.146874,2.99928,2.99928,0
0,3541,2,1,alpha,50,50,100,-9569.94,-2855.18,-29.6667,79.6667,-9569.75,-2853.29,-30.6158,80.6158,4.24986,1472.26,1472.26,0
0,3542,4,1,Li7,50,50,100,-1167.27,-542.138,20.2197,29.7803,-1167,-542.721,20.5245,29.4755,1.42976,758.967,835.207,76.2401
0,3542,4,2,Li7,50,50,100,-1167.27,-542.138,20.2197,29.7803,-1166.68,-543.523,21.0017,28.9983,0.740566,76.2401,76.2401,0
0,3542,2,1,alpha,50,50,100,-1167.27,-542.138,20.2197,29.7803,-1168.07,-540.399,19.3163,30.6837,4.25059,1472.54,1472.54,0
0,3543,4,1,Li7,50,50,100,-5426.14,698.549,-47.1468,97.1468,-5425.59,698.313,-47.5358,97.5358,1.43344,825.938,845.954,20.0157
0,3543,4,2,Li7,50,50,100,-5426.14,698.549,-47.1468,97.1468,-5424.98,698.054,-47.958,97.958,0.379417,20.0157,20.0157,0
0,3543,2,1,alpha,50,50,100,-5426.14,698.549,-47.1468,97.1468,-5427.77,699.248,-45.9945,95.9945,4.24977,1472.23,1472.23,0
0,3545,4,1,Li7,50,50,100,-3643.5,-8026.89,27.3899,22.6101,-3643.82,-8026.41,26.9772,23.0228,1.43127,835.155,839.61,4.45508
0,3545,4,2,Li7,50,50,100,-3643.5,-8026.89,27.3899,22.6101,-3644.15,-8025.92,26.5599,23.4401,0.179004,4.45508,4.45508,0
0,3545,2,1,alpha,50,50,100,-3643.5,-8026.89,27.3899,22.6101,-3642.54,-8028.32,28.6191,21.3809,4.25,1472.32,1472.32,0
0,3547,4,1,Li7,50,50,100,6733.19,-6681.32,2.51454,47.4855,6733.59,-6681.85,2.27249,47.7275,1.42891,832.754,832.754,0
0,3547,2,1,alpha,50,50,100,6733.19,-6681.32,2.51454,47.4855,6732,-6679.72,3.23629,46.7637,4.24999,1472.31,1472.31,0
0,3548,4,1,Li7,50,50,100,-8140.63,2687.76,3.04269,46.9573,-8140.42,2687.09,3.15471,46.8453,1.43382,820.624,847.072,26.4488
0,3548,4,2,Li7,50,50,100,-8140.63,2687.76,3.04269,46.9573,-8140.17,2686.33,3.27539,46.7246,0.436148,26.4488,26.4488,0
0,3548,2,1,alpha,50,50,100,-8140.63,2687.76,3.04269,46.9573,-8141.26,2689.76,2.70925,47.2908,4.2502,1472.39,1472.39,0
0,3549,4,1,Li7,50,50,100,1680.3,9796.78,30.6044,19.3956,1679.7,9796.7,30.2297,19.7703,1.42957,771.808,834.662,62.854
0,3549,4,2,Li7,50,50,100,1680.3,9796.78,30.6044,19.3956,1678.89,9796.59,29.7426,20.2574,0.672353,62.854,62.854,0
0,3549,2,1,alpha,50,50,100,1680.3,9796.78,30.6044,19.3956,1682.09,9797,31.7148,18.2852,4.25065,1472.56,1472.56,0
0,3551,4,1,Li7,50,50,100,-9570.85,3580.2,45.2627,4.73734,-9570.32,3580.26,44.783,5.21698,1.43078,838.177,838.177,0
0,3551,2,1,alpha,50,50,100,-9570.85,3580.2,45.2627,4.73734,-9572.4,3580,46.6874,3.3126,4.25083,1472.63,1472.63,0
0,3554,4,1,Li7,50,50,100,1331.24,6472.66,40.6935,9.30655,1331.64,6472.42,40.1516,9.84835,1.43293,844.451,844.451,0
0,3554,2,1,alpha,50,50,100,1331.24,6472.66,40.6935,9.30655,1330.07,6473.37,42.3062,7.69378,4.24974,1472.22,1472.22,0
0,3555,4,1,Li7,50,50,100,7285.82,5632.29,14.8015,35.1985,7285.2,5632.02,14.996,35.004,1.43094,838.66,838.66,0
0,3555,2,1,alpha,50,50,100,7285.82,5632.29,14.8015,35.1985,7287.69,5633.1,14.2269,35.7731,4.24981,1472.24,1472.24,0
0,3556,4,1,Li7,50,50,100,4905.83,7679.11,-0.941725,50.9417,4906.12,7679.67,-0.60529,50.6053,1.43208,841.971,841.971,0
0,3556,2,1,alpha,50,50,100,4905.83,7679.11,-0.941725,50.9417,4904.97,7677.45,-1.93734,51.9373,4.25043,1472.48,1472.48,0
0,3558,4,1,Li7,50,50,100,1681.72,-1305.62,45.7901,4.20988,1681.16,-1305.24,45.5633,4.43669,1.43238,842.846,842.846,0
0,3558,2,1,alpha,50,50,100,1681.72,-1305.62,45.7901,4.20988,1683.36,-1306.77,46.4724,3.52757,4.25019,1472.39,1472.39,0
0,3559,4,1,Li7,50,50,100,842.24,3340.14,-16.6283,66.6283,842.823,3339.79,-16.8392,66.8392,1.43159,840.551,840.551,0
0,3559,2,1,alpha,50,50,100,842.24,3340.14,-16.6283,66.6283,840.504,3341.18,-15.9952,65.9952,4.24972,1472.21,1472.21,0
0,3560,3,1,Li7,50,50,100,-5773.57,7022.27,-2.56531,52.5653,-5773.21,7022.56,-3.15102,53.151,1.48861,829.415,1013.55,184.135
0,3560,3,2,Li7,50,50,100,-5773.57,7022.27,-2.56531,52.5653,-5772.63,7022.98,-4.13805,54.1381,1.04455,184.135,184.135,0
0,3560,2,1,alpha,50,50,100,-5773.57,7022.27,-2.56531,52.5653,-5774.79,7021.31,-0.556121,50.5561,5.10116,1776.57,1776.57,0
0,3561,4,1,Li7,50,50,100,-1526.1,2538.13,45.0205,4.9795,-1526.81,2538.1,45.1168,4.88321,1.43051,833.4,837.388,3.98819
0,3561,4,2,Li7,50,50,100,-1526.1,2538.13,45.0205,4.9795,-1527.52,2538.06,45.2158,4.78418,0.169364,3.98819,3.98819,0
0,3561,2,1,alpha,50,50,100,-1526.1,2538.13,45.0205,4.9795,-1524.01,2538.22,44.7427,5.25728,4.24975,1472.22,1472.22,0
0,3562,4,1,Li7,50,50,100,3264.21,-6049.11,-30.3911,80.3911,3264.5,-6049.68,-30.087,80.087,1.42912,833.364,833.364,0
0,3562,2,1,alpha,50,50,100,3264.21,-6049.11,-30.3911,80.3911,3263.32,-6047.41,-31.2934,81.2934,4.25019,1472.39,1472.39,0
0,3563,4,1,Li7,50,50,100,7355.52,4724.01,38.6676,11.3324,7355.87,4724.47,38.2502,11.7498,1.43262,809.392,843.565,34.173
0,3563,4,2,Li7,50,50,100,7355.52,4724.01,38.6676,11.3324,7356.3,4725.01,37.7656,12.2344,0.495761,34.173,34.173,0
0,3563,2,1,alpha,50,50,100,7355.52,4724.01,38.6676,11.3324,7354.48,4722.64,39.9036,10.0964,4.24982,1472.25,1472.25,0
0,3564,4,1,Li7,50,50,100,-7177.37,-1244.87,47.379,2.62097,-7177.97,-1244.93,46.9923,3.00771,1.43265,843.632,843.632,0
0,3564,2,1,alpha,50,50,100,-7177.37,-1244.87,47.379,2.62097,-7175.6,-1244.69,48.5347,1.46533,4.25063,1472.55,1472.55,0
0,3565,4,1,Li7,50,50,100,9126.64,3058.56,-34.953,84.953,9126.28,3058.4,-34.3572,84.3572,1.43024,780.054,836.609,56.5549
0,3565,4,2,Li7,50,50,100,9126.64,3058.56,-34.953,84.953,9125.9,3058.17,-33.5571,83.5571,0.637773,56.5549,56.5549,0
0,3565,2,1,alpha,50,50,100,9126.64,3058.56,-34.953,84.953,9127.7,3059.02,-36.7227,86.7227,4.24988,1472.27,1472.27,0
0,3568,4,1,Li7,50,50,100,6142.98,-9932.98,21.5445,28.4555,6142.85,-9932.99,20.8458,29.1542,1.43244,778.443,843.02,64.5775
0,3568,4,2,Li7,50,50,100,6142.98,-9932.98,21.5445,28.4555,6142.62,-9932.88,19.9441,30.0559,0.681504,64.5775,64.5775,0
0,3568,2,1,alpha,50,50,100,6142.98,-9932.98,21.5445,28.4555,6143.39,-9932.96,23.6237,26.3763,4.25013,1472.37,1472.37,0
0,3569,4,1,Li7,50,50,100,793.201,-591.756,-35.8281,85.8281,792.865,-591.441,-35.2846,85.2846,1.43322,845.317,845.317,0
0,3569,2,1,alpha,50,50,100,793.201,-591.756,-35.8281,85.8281,794.202,-592.687,-37.4455,87.4455,4.25037,1472.46,1472.46,0
0,3570,4,1,Li7,50,50,100,-6220.44,-5222.8,-29.0568,79.0568,-6220.95,-5222.98,-28.6056,78.6056,1.42902,833.061,833.061,0
0,3570,2,1,alpha,50,50,100,-6220.44,-5222.8,-29.0568,79.0568,-6218.89,-5222.25,-30.4014,80.4014,4.24998,1472.31,1472.31,0
0,3572,4,1,Li7,50,50,100,9833.2,-4579.3,30.4177,19.5823,9832.88,-4579.77,29.9861,20.0139,1.43222,801.791,842.382,40.5915
0,3572,4,2,Li7,50,50,100,9833.2,-4579.3,30.4177,19.5823,9832.5,-4580.31,29.429,20.571,0.540317,40.5915,40.5915,0
0,3572,2,1,alpha,50,50,100,9833.2,-4579.3,30.4177,19.5823,9834.16,-4577.91,31.699,18.301,4.25062,1472.55,1472.55,0
0,3573,4,1,Li7,50,50,100,2287.93,-3592.08,36.3181,13.6819,2288.58,-3591.81,36.1908,13.8092,1.43062,712.045,837.711,125.666
0,3573,4,2,Li7,50,50,100,2287.93,-3592.08,36.3181,13.6819,2289.49,-3591.24,36.0184,13.9816,0.942017,125.666,125.666,0
0,3573,2,1,alpha,50,50,100,2287.93,-3592.08,36.3181,13.6819,2286.01,-3592.89,36.6889,13.3111,4.25028,1472.42,1472.42,0
0,3574,4,1,Li7,50,50,100,-1453.22,8129.08,31.6719,18.3281,-1453.66,8129.49,31.2857,18.7143,1.43087,831.547,838.443,6.89686
0,3574,4,2,Li7,50,50,100,-1453.22,8129.08,31.6719,18.3281,-1454.1,8129.91,30.8874,19.1126,0.22272,6.89686,6.89686,0
0,3574,2,1,alpha,50,50,100,-1453.22,8129.08,31.6719,18.3281,-1451.93,8127.85,32.8146,17.1854,4.24931,1472.06,1472.06,0
0,3575,4,1,Li7,50,50,100,-1907.79,-531.141,23.0748,26.9252,-1907.93,-530.571,22.6708,27.3292,1.43379,846.96,846.96,0
0,3575,2,1,alpha,50,50,100,-1907.79,-531.141,23.0748,26.9252,-1907.37,-532.836,24.272,25.728,4.25017,1472.38,1472.38,0
0,3576,4,1,Li7,50,50,100,4215.43,-4645.4,-22.4464,72.4464,4215.01,-4645.19,-22.9834,72.9834,1.43143,841.112,840.089,0
0,3576,2,1,alpha,50,50,100,4215.43,-4645.4,-22.4464,72.4464,4216.68,-4646.02,-20.8538,70.8538,4.24932,1472.06,1472.06,0
0,3578,4,1,Li7,50,50,100,-6620,1386.93,47.3973,2.60274,-6619.39,1387.29,47.2926,2.70744,1.42979,835.314,835.314,0
0,3578,2,1,alpha,50,50,100,-6620,1386.93,47.3973,2.60274,-6621.81,1385.88,47.713,2.28704,4.25044,1472.48,1472.48,0
0,3579,4,1,Li7,50,50,100,-6922.64,-484.201,-41.2726,91.2726,-6923.29,-484.45,-41.1268,91.1268,1.43337,848.521,845.744,0
0,3579,2,1,alpha,50,50,100,-6922.64,-484.201,-41.2726,91.2726,-6920.7,-483.468,-41.7098,91.7098,4.25045,1472.48,1472.48,0
0,3580,4,1,Li7,50,50,100,-8480.12,9290.78,-12.397,62.397,-8480.48,9290.52,-11.8436,61.8436,1.43057,837.563,837.563,0
0,3580,2,1,alpha,50,50,100,-8480.12,9290.78,-12.397,62.397,-8479.06,9291.58,-14.046,64.046,4.24943,1472.1,1472.1,0
0,3583,4,1,Li7,50,50,100,325.793,-4659.85,38.7421,11.2579,325.437,-4660.14,39.2842,10.7158,1.43111,826.6,839.148,12.5484
0,3583,4,2,Li7,50,50,100,325.793,-4659.85,38.7421,11.2579,325.065,-4660.46,39.8522,10.1478,0.300419,12.5484,12.5484,0
0,3583,2,1,alpha,50,50,100,325.793,-4659.85,38.7421,11.2579,326.849,-4658.98,37.1223,12.8777,4.24954,1472.15,1472.15,0
0,3584,4,1,Li7,50,50,100,-647.743,7768.03,25.2527,24.7473,-647.256,7767.78,25.7059,24.2941,1.43044,659.693,837.188,177.495
0,3584,4,2,Li7,50,50,100,-647.743,7768.03,25.2527,24.7473,-646.391,7767.43,26.4312,23.5688,1.03616,177.495,177.495,0
0,3584,2,1,alpha,50,50,100,-647.743,7768.03,25.2527,24.7473,-649.197,7768.78,23.9091,26.0909,4.24955,1472.15,1472.15,0
0,3585,4,1,Li7,50,50,100,-507.609,2429.73,-12.5338,62.5338,-506.96,2429.45,-12.5984,62.5984,1.4317,840.865,840.865,0
0,3585,2,1,alpha,50,50,100,-507.609,2429.73,-12.5338,62.5338,-509.544,2430.57,-12.3488,62.3488,4.24998,1472.31,1472.31,0
0,3586,4,1,Li7,50,50,100,7886.13,-1578.97,48.9073,1.09266,7886.12,-1578.91,49.4537,0.546331,1.10329,690.234,839.972,149.738
0,3586,2,1,alpha,50,50,100,7886.13,-1578.97,48.9073,1.09266,7886.17,-1579.19,46.8013,3.19871,4.25008,1472.35,1472.35,0
0,3587,4,1,Li7,50,50,100,-4223.28,5291.24,-12.5314,62.5314,-4222.75,5290.9,-12.1967,62.1967,1.43103,829.003,838.92,9.91725
0,3587,4,2,Li7,50,50,100,-4223.28,5291.24,-12.5314,62.5314,-4222.2,5290.56,-11.8462,61.8462,0.267072,9.91725,9.91725,0
0,3587,2,1,alpha,50,50,100,-4223.28,5291.24,-12.5314,62.5314,-4224.87,5292.23,-13.5303,63.5303,4.25046,1472.49,1472.49,0
0,3588,4,1,Li7,50,50,100,-5529.04,9911.09,4.33159,45.6684,-5528.94,9911.61,4.80492,45.1951,1.43118,776.464,839.337,62.8733
0,3588,4,2,Li7,50,50,100,-5529.04,9911.09,4.33159,45.6684,-5528.9,9912.27,5.46574,44.5343,0.672456,62.8733,62.8733,0
0,3588,2,1,alpha,50,50,100,-5529.04,9911.09,4.33159,45.6684,-5529.35,9909.53,2.92996,47.07,4.24921,1472.02,1472.02,0
0,3589,4,1,Li7,50,50,100,-8896.41,-9319.02,43.1562,6.8438,-8896.05,-9319.17,42.5585,7.44149,1.43303,844.762,844.762,0
0,3589,2,1,alpha,50,50,100,-8896.41,-9319.02,43.1562,6.8438,-8897.47,-9318.56,44.9293,5.07067,4.25064,1472.56,1472.56,0
0,3590,4,1,Li7,50,50,100,6185.05,6857.77,-29.7727,79.7727,6184.73,6857.16,-29.5956,79.5956,1.43017,836.415,836.415,0
0,3590,2,1,alpha,50,50,100,6185.05,6857.77,-29.7727,79.7727,6186.01,6859.58,-30.3061,80.3061,4.25003,1472.33,1472.33,0
0,3591,4,1,Li7,50,50,100,-4563.71,7581.34,14.2052,35.7948,-4564.01,7581.63,14.7826,35.2174,1.42936,834.046,834.046,0
0,3591,2,1,alpha,50,50,100,-4563.71,7581.34,14.2052,35.7948,-4562.83,7580.47,12.4836,37.5164,4.25017,1472.38,1472.38,0
0,3592,4,1,Li7,50,50,100,3573.03,7698.59,-22.0788,72.0788,3572.62,7698.93,-21.6121,71.6121,1.43201,810.632,841.775,31.1425
0,3592,4,2,Li7,50,50,100,3573.03,7698.59,-22.0788,72.0788,3572.15,7699.34,-21.0601,71.0601,0.473269,31.1425,31.1425,0
0,3592,2,1,alpha,50,50,100,3573.03,7698.59,-22.0788,72.0788,3574.26,7697.57,-23.4724,73.4724,4.24982,1472.25,1472.25,0
0,3593,4,1,Li7,50,50,100,-101.699,-702.966,-8.81064,58.8106,-101.866,-702.992,-9.50267,59.5027,1.43243,780.725,842.995,62.2699
0,3593,4,2,Li7,50,50,100,-101.699,-702.966,-8.81064,58.8106,-102.088,-703.057,-10.4246,60.4246,0.669223,62.2699,62.2699,0
0,3593,2,1,alpha,50,50,100,-101.699,-702.966,-8.81064,58.8106,-101.208,-702.879,-6.75228,56.7523,4.24992,1472.29,1472.29,0
0,3594,4,1,Li7,50,50,100,4376.31,-7697,-2.91428,52.9143,4375.86,-7697.33,-2.46209,52.4621,1.43174,700.584,840.979,140.394
0,3594,4,2,Li7,50,50,100,4376.31,-7697,-2.91428,52.9143,4375.14,-7697.91,-1.81037,51.8104,0.974252,140.394,140.394,0
0,3594,2,1,alpha,50,50,100,4376.31,-7697,-2.91428,52.9143,4377.64,-7696.05,-4.25324,54.2532,4.25014,1472.37,1472.37,0
0,3595,3,1,Li7,50,50,100,-2638.61,4692.13,25.2329,24.7671,-2638.45,4691.78,25.8633,24.1367,1.4886,1006.4,1013.5,7.10226
0,3595,3,2,Li7,50,50,100,-2638.61,4692.13,25.2329,24.7671,-2638.28,4691.41,26.5082,23.4918,0.226012,7.10226,7.10226,0
0,3595,2,1,alpha,50,50,100,-2638.61,4692.13,25.2329,24.7671,-2639.17,4693.35,23.0706,26.9294,5.1013,1776.61,1776.61,0
0,3596,4,1,Li7,50,50,100,1310.48,-300.923,48.0412,1.95884,1310.77,-301.392,48.4884,1.51164,1.42935,829.559,834.014,4.45456
0,3596,4,2,Li7,50,50,100,1310.48,-300.923,48.0412,1.95884,1311.07,-301.866,48.9428,1.05717,0.178993,4.45456,4.45456,0
0,3596,2,1,alpha,50,50,100,1310.48,-300.923,48.0412,1.95884,1309.62,-299.527,46.7046,3.2954,4.24939,1472.09,1472.09,0
0,3598,4,1,Li7,50,50,100,9025.82,-7495.19,-30.2182,80.2182,9025.81,-7494.89,-29.5734,79.5734,1.43046,790.492,837.249,46.7572
0,3598,4,2,Li7,50,50,100,9025.82,-7495.19,-30.2182,80.2182,9025.82,-7494.53,-28.7546,78.7546,0.579903,46.7572,46.7572,0
0,3598,2,1,alpha,50,50,100,9025.82,-7495.19,-30.2182,80.2182,9025.83,-7496.07,-32.1421,82.1421,4.25093,1472.66,1472.66,0
0,3599,4,1,Li7,50,50,100,-1028.69,-5156.18,42.387,7.61301,-1028.79,-5156.24,43.0881,6.91194,1.42902,804.744,833.06,28.3161
0,3599,4,2,Li7,50,50,100,-1028.69,-5156.18,42.387,7.61301,-1028.91,-5156.31,43.8959,6.10406,0.451282,28.3161,28.3161,0
0,3599,2,1,alpha,50,50,100,-1028.69,-5156.18,42.387,7.61301,-1028.4,-5156,40.2975,9.70254,4.24922,1472.03,1472.03,0
0,3601,4,1,Li7,50,50,100,-1833.86,-6055.37,-0.133978,50.134,-1833.41,-6055.92,-0.205631,50.2056,1.42877,832.342,832.342,0
0,3601,2,1,alpha,50,50,100,-1833.86,-6055.37,-0.133978,50.134,-1835.19,-6053.74,0.0792181,49.9208,4.25041,1472.47,1472.47,0
0,3602,4,1,Li7,50,50,100,275.842,-9590.54,32.8006,17.1994,275.18,-9590.74,32.9687,17.0313,1.43282,823.987,844.128,20.1412
0,3602,4,2,Li7,50,50,100,275.842,-9590.54,32.8006,17.1994,274.455,-9590.97,33.1089,16.8911,0.380604,20.1412,20.1412,0
0,3602,2,1,alpha,50,50,100,275.842,-9590.54,32.8006,17.1994,277.81,-9589.94,32.2986,17.7014,4.25059,1472.54,1472.54,0
0,3604,4,1,Li7,50,50,100,-6532.28,-3357.7,24.5769,25.4231,-6532.53,-3358.35,24.7316,25.2684,1.42899,800.294,832.988,32.6944
0,3604,4,2,Li7,50,50,100,-6532.28,-3357.7,24.5769,25.4231,-6532.82,-3359.11,24.9272,25.0728,0.484918,32.6944,32.6944,0
0,3604,2,1,alpha,50,50,100,-6532.28,-3357.7,24.5769,25.4231,-6531.54,-3355.78,24.1137,25.8863,4.25049,1472.5,1472.5,0
0,3605,4,1,Li7,50,50,100,5147.73,-8881.55,42.8506,7.14937,5148.23,-8881.24,43.2464,6.75363,1.4289,832.718,832.718,0
0,3605,2,1,alpha,50,50,100,5147.73,-8881.55,42.8506,7.14937,5146.22,-8882.46,41.6719,8.32809,4.25029,1472.42,1472.42,0
0,3606,3,1,Li7,50,50,100,-4834.57,3282.43,33.5629,16.4371,-4834,3282.76,33.2203,16.7797,1.48872,958.659,1013.88,55.2206
0,3606,3,2,Li7,50,50,100,-4834.57,3282.43,33.5629,16.4371,-4833.28,3283.21,32.8038,17.1962,0.630203,55.2206,55.2206,0
0,3606,2,1,alpha,50,50,100,-4834.57,3282.43,33.5629,16.4371,-4836.53,3281.3,34.7379,15.2621,5.10019,1776.24,1776.24,0
0,3607,4,1,Li7,50,50,100,-9388.95,2154.83,46.98,3.02,-9388.63,2154.46,47.4975,2.50245,1.43384,847.11,847.11,0
0,3607,2,1,alpha,50,50,100,-9388.95,2154.83,46.98,3.02,-9389.91,2155.93,45.4451,4.55486,4.24955,1472.15,1472.15,0
0,3609,4,1,Li7,50,50,100,-7573.29,3573.84,-37.5458,87.5458,-7573.5,3574.43,-37.2051,87.2051,1.4301,836.199,836.199,0
0,3609,2,1,alpha,50,50,100,-7573.29,3573.84,-37.5458,87.5458,-7572.66,3572.1,-38.5664,88.5664,4.25084,1472.63,1472.63,0
0,3610,4,1,Li7,50,50,100,-9671.46,6318.5,-1.98914,51.9891,-9671.65,6317.86,-1.73044,51.7304,1.43282,838.063,844.134,6.07123
0,3610,4,2,Li7,50,50,100,-9671.46,6318.5,-1.98914,51.9891,-9671.84,6317.21,-1.46414,51.4641,0.208964,6.07123,6.07123,0
0,3610,2,1,alpha,50,50,100,-9671.46,6318.5,-1.98914,51.9891,-9670.88,6320.38,-2.75783,52.7578,4.25018,1472.38,1472.38,0
0,3611,4,1,Li7,50,50,100,9469.79,6275.83,12.7263,37.2737,9469.48,6276.42,12.4606,37.5394,1.43381,847.037,847.037,0
0,3611,2,1,alpha,50,50,100,9469.79,6275.83,12.7263,37.2737,9470.7,6274.09,13.517,36.483,4.25006,1472.34,1472.34,0
0,3612,4,1,Li7,50,50,100,4740.21,242.917,-24.1766,74.1766,4739.55,242.773,-23.926,73.926,1.43359,846.394,846.394,0
0,3612,2,1,alpha,50,50,100,4740.21,242.917,-24.1766,74.1766,4742.14,243.348,-24.9168,74.9168,4.25011,1472.36,1472.36,0
0,3613,4,1,Li7,50,50,100,-58.1705,-2391.7,38.5922,11.4078,-58.6852,-2391.39,38.9798,11.0202,1.4323,842.618,842.618,0
0,3613,2,1,alpha,50,50,100,-58.1705,-2391.7,38.5922,11.4078,-56.6459,-2392.61,37.4359,12.5641,4.25043,1472.48,1472.48,0
0,3614,4,1,Li7,50,50,100,452.856,4196.36,-4.60779,54.6078,453.309,4196.28,-4.06341,54.0634,1.43246,843.081,843.081,0
0,3614,2,1,alpha,50,50,100,452.856,4196.36,-4.60779,54.6078,451.505,4196.58,-6.22347,56.2235,4.24997,1472.3,1472.3,0
0,3615,4,1,Li7,50,50,100,3174.73,-5385.59,4.65675,45.3432,3175.03,-5384.95,4.77976,45.2202,1.43286,711.178,844.263,133.086
0,3615,4,2,Li7,50,50,100,3174.73,-5385.59,4.65675,45.3432,3175.45,-5383.92,4.93576,45.0642,0.958844,133.086,133.086,0
0,3615,2,1,alpha,50,50,100,3174.73,-5385.59,4.65675,45.3432,3173.82,-5387.47,4.29858,45.7014,4.25047,1472.49,1472.49,0
0,3617,4,1,Li7,50,50,100,-9524.46,-1080.49,26.2206,23.7794,-9523.8,-1080.42,25.9535,24.0465,1.43274,708.21,843.912,135.702
0,3617,4,2,Li7,50,50,100,-9524.46,-1080.49,26.2206,23.7794,-9522.78,-1080.34,25.4672,24.5328,0.964488,135.702,135.702,0
0,3617,2,1,alpha,50,50,100,-9524.46,-1080.49,26.2206,23.7794,-9526.41,-1080.7,27.0157,22.9843,4.25098,1472.68,1472.68,0
0,3618,4,1,Li7,50,50,100,6040.71,-8882.71,49.0627,0.937329,6040.33,-8882.11,49.0413,0.958719,1.43225,779.54,842.464,62.9242
0,3618,4,2,Li7,50,50,100,6040.71,-8882.71,49.0627,0.937329,6039.83,-8881.29,49.0076,0.992401,0.672728,62.9242,62.9242,0
0,3618,2,1,alpha,50,50,100,6040.71,-8882.71,49.0627,0.937329,6041.92,-8884.44,49.2494,0.750592,4.24997,1472.31,1472.31,0
